id,TrialNumber,im,faceNumber,hemifield,aoi,dwellTime,nFixations,nDwells,fixX,fixY,firstFixNum,lastFixNum,fix0X,fix0Y,fix1X,fix1Y,lastFixX,lastFixY,face,hem,angle,group,col,angle2,correct
j2,35,Intact,O71,LVF,1. left,941,1,1,0.891891892,0.432432432,3,3,0.081081081,1.189189189,0.891891892,0.432432432,-287,16,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,35,Intact,O71,LVF,2. center,1257,2,2,0.243243243,0.972972973,2,2,0.081081081,1.189189189,0.351351351,0.810810811,13,30,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,35,Intact,O71,LVF,3. right,1565,2,2,0.405405405,0.648648649,1,4,0.081081081,1.189189189,0.432432432,0.648648649,329,26,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,36,Intact,O58,LVF,1. left,1556,4,2,0.675675676,0.243243243,3,9,0.135135135,0.972972973,0.675675676,0.135135135,-306,9,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,36,Intact,O58,LVF,2. center,2505,5,5,0.297297297,0.567567568,2,10,0.135135135,0.972972973,0.297297297,0.432432432,-5,18,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,36,Intact,O58,LVF,3. right,2073,2,2,0.27027027,0.351351351,1,7,0.135135135,0.972972973,0.108108108,0.378378378,337,12,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,37,Mirror reversed,O44,LVF,1. left,899,1,1,0.567567568,0.486486486,5,5,0.378378378,1.054054054,0.567567568,0.486486486,-299,18,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,37,Mirror reversed,O44,LVF,2. center,2330,6,4,0.432432432,0.837837838,2,8,0.378378378,1.054054054,0.783783784,0.891891892,43,18,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,37,Mirror reversed,O44,LVF,3. right,1523,2,2,0.513513514,0.648648649,1,7,0.378378378,1.054054054,0.567567568,0.648648649,336,24,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,38,Intact,O68,LVF,1. left,674,1,1,1,0.540540541,3,3,0.27027027,1.081081081,1,0.540540541,-283,20,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,38,Intact,O68,LVF,2. center,2164,3,3,0.378378378,0.783783784,2,4,0.27027027,1.081081081,0.108108108,0.648648649,27,28,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,38,Intact,O68,LVF,3. right,1356,4,2,0.324324324,0.675675676,1,7,0.27027027,1.081081081,0.594594595,0.621621622,319,26,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,39,Intact,O62,LVF,1. left,740,2,1,0.243243243,0.540540541,4,5,0.351351351,0.972972973,1.027027027,0.297297297,-313,20,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,39,Intact,O62,LVF,2. center,2197,4,4,0.27027027,0.864864865,3,8,0.351351351,0.972972973,-0.054054054,0.810810811,19,29,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,39,Intact,O62,LVF,3. right,1515,3,2,0.567567568,0.486486486,1,7,0.351351351,0.972972973,-0.189189189,0.297297297,333,22,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,40,Intact,O81,LVF,1. left,1065,4,2,0.891891892,0.621621622,5,10,0.351351351,1.081081081,0.72972973,0.756756757,-281,26,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,40,Intact,O81,LVF,2. center,2921,5,4,0.432432432,0.972972973,4,12,0.351351351,1.081081081,0.675675676,0.891891892,-26,36,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,40,Intact,O81,LVF,3. right,1489,4,2,0.540540541,0.702702703,1,9,0.351351351,1.081081081,0.162162162,0.567567568,337,26,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,41,Intact,O20,RVF,1. left,632,1,1,0.378378378,0.432432432,4,4,0.108108108,0.783783784,0.378378378,0.432432432,-306,16,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,41,Intact,O20,RVF,2. center,1898,3,3,0.135135135,0.675675676,3,5,0.108108108,0.783783784,0.054054054,0.594594595,18,23,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,41,Intact,O20,RVF,3. right,1082,2,1,0.027027027,0.675675676,1,2,0.108108108,0.783783784,-0.054054054,1,321,24,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,42,Mirror reversed,O83,RVF,1. left,1473,2,2,0.756756757,0.756756757,3,6,-0.135135135,0.837837838,0.594594595,0.837837838,-285,25,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,42,Mirror reversed,O83,RVF,2. center,998,3,3,0.216216216,0.972972973,2,4,-0.135135135,0.837837838,0.513513514,1.108108108,3,33,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,42,Mirror reversed,O83,RVF,3. right,2156,3,3,0.135135135,0.864864865,1,7,-0.135135135,0.837837838,0.540540541,0.972972973,316,36,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,43,Mirror reversed,O82,RVF,1. left,974,2,2,1,0.783783784,4,7,-0.081081081,1.189189189,0.945945946,0.810810811,-279,26,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,43,Mirror reversed,O82,RVF,2. center,1965,3,3,0.216216216,0.972972973,2,5,-0.081081081,1.189189189,0.486486486,0.837837838,8,35,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,43,Mirror reversed,O82,RVF,3. right,1690,3,3,0.351351351,0.783783784,1,6,-0.081081081,1.189189189,0.378378378,0.756756757,337,33,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,44,Intact,O50,LVF,1. left,1790,2,2,0.783783784,0.567567568,1,6,-0.027027027,0.945945946,0.72972973,0.648648649,-287,16,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,44,Intact,O50,LVF,2. center,1148,3,3,0.351351351,0.864864865,2,5,-0.027027027,0.945945946,1.243243243,0.864864865,-3,30,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,44,Intact,O50,LVF,3. right,973,3,2,0.783783784,0.648648649,3,7,-0.027027027,0.945945946,1.162162162,0.297297297,343,23,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,45,Mirror reversed,O77,RVF,1. left,1906,2,2,0.486486486,0.648648649,6,8,0.108108108,1.108108108,0.432432432,0.621621622,-293,30,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,45,Mirror reversed,O77,RVF,2. center,1648,3,3,0.162162162,1.054054054,5,7,0.108108108,1.108108108,0.378378378,1,4,39,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,45,Mirror reversed,O77,RVF,3. right,898,5,2,-0.324324324,1.081081081,1,9,0.108108108,1.108108108,0.351351351,0.918918919,308,25,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,46,Mirror reversed,O50,RVF,1. left,765,2,1,0.432432432,0.243243243,5,6,0.189189189,0.972972973,1.027027027,0.189189189,-308,9,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,46,Mirror reversed,O50,RVF,2. center,1165,3,3,0.486486486,0.594594595,2,4,0.189189189,0.972972973,0.675675676,0.432432432,17,19,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,46,Mirror reversed,O50,RVF,3. right,1223,2,2,0.324324324,0.594594595,1,3,0.189189189,0.972972973,-0.027027027,0.567567568,351,23,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,47,Mirror reversed,O76,RVF,1. left,1232,3,2,0.945945946,0.405405405,3,7,0.135135135,1.081081081,0.675675676,0.324324324,-278,17,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,47,Mirror reversed,O76,RVF,2. center,1539,4,4,0.405405405,0.702702703,2,8,0.135135135,1.081081081,0.783783784,0.459459459,-1,21,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,47,Mirror reversed,O76,RVF,3. right,1748,2,2,0.72972973,0.459459459,1,5,0.135135135,1.081081081,0.72972973,0.513513514,347,16,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,48,Intact,O32,RVF,1. left,1806,4,3,0.648648649,0.756756757,3,11,0.432432432,1.027027027,0.756756757,0.459459459,-311,69,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,48,Intact,O32,RVF,2. center,1723,4,4,0.459459459,0.810810811,2,6,0.432432432,1.027027027,0.243243243,0.864864865,6,27,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,48,Intact,O32,RVF,3. right,2247,4,4,0.297297297,0.918918919,1,10,0.432432432,1.027027027,0.459459459,0.567567568,326,59,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,49,Intact,O10,RVF,1. left,791,1,1,0.72972973,0.513513514,3,3,0.216216216,1.135135135,0.72972973,0.513513514,-293,19,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,49,Intact,O10,RVF,2. center,1540,3,3,0.135135135,0.837837838,2,4,0.216216216,1.135135135,0.621621622,0.675675676,-38,31,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,49,Intact,O10,RVF,3. right,1806,2,2,0.405405405,0.594594595,1,5,0.216216216,1.135135135,0.405405405,0.621621622,336,18,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,50,Mirror reversed,O62,RVF,1. left,948,3,3,0.756756757,0.594594595,2,7,0.243243243,0.756756757,0.675675676,0.648648649,-278,16,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,50,Mirror reversed,O62,RVF,2. center,1581,3,2,0.216216216,0.72972973,3,3,0.243243243,0.756756757,0.189189189,0.783783784,7,29,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,50,Mirror reversed,O62,RVF,3. right,1581,2,2,0.216216216,0.594594595,1,4,0.243243243,0.756756757,0.135135135,0.567567568,332,24,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,51,Mirror reversed,O35,LVF,1. left,949,2,2,0.783783784,0.324324324,5,9,0.054054054,1.189189189,0.783783784,0.243243243,-291,20,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,51,Mirror reversed,O35,LVF,2. center,2306,4,4,0.378378378,0.837837838,4,8,0.054054054,1.189189189,0.648648649,0.675675676,6,30,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,51,Mirror reversed,O35,LVF,3. right,1498,4,2,0.459459459,0.648648649,1,7,0.054054054,1.189189189,0.513513514,0.783783784,326,21,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,52,Intact,O42,LVF,1. left,716,1,1,0.648648649,0.216216216,3,3,0.27027027,1.108108108,0.648648649,0.216216216,-296,8,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,52,Intact,O42,LVF,2. center,1872,4,4,0.297297297,0.864864865,2,8,0.27027027,1.108108108,0.297297297,0.648648649,36,33,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,52,Intact,O42,LVF,3. right,1281,4,2,0.540540541,0.567567568,1,7,0.27027027,1.108108108,0.72972973,0.540540541,330,22,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,53,Intact,O44,RVF,1. left,1406,3,2,0.837837838,0.621621622,5,10,0.027027027,1.189189189,0.972972973,0.486486486,-288,24,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,53,Intact,O44,RVF,2. center,2189,4,4,0.216216216,0.864864865,4,9,0.027027027,1.189189189,0.432432432,0.810810811,5,27,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,53,Intact,O44,RVF,3. right,1306,4,2,0.378378378,0.72972973,1,8,0.027027027,1.189189189,0.351351351,0.837837838,330,23,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,54,Mirror reversed,O59,LVF,1. left,657,3,1,0.540540541,0.243243243,3,5,0.378378378,1.108108108,0.810810811,0.432432432,-304,10,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,54,Mirror reversed,O59,LVF,2. center,1706,2,2,0.108108108,0.972972973,2,2,0.378378378,1.108108108,-0.054054054,0.918918919,-2,34,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,54,Mirror reversed,O59,LVF,3. right,915,2,2,0.189189189,0.621621622,1,6,0.378378378,1.108108108,0.189189189,0.756756757,328,10,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,55,Intact,O19,RVF,1. left,1298,4,2,0.864864865,0.378378378,3,11,0.054054054,1.297297297,0.783783784,0.378378378,-284,16,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,55,Intact,O19,RVF,2. center,3129,6,6,0.567567568,0.702702703,2,12,0.054054054,1.297297297,0.513513514,0.540540541,41,29,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,55,Intact,O19,RVF,3. right,4337,3,3,0.405405405,0.648648649,1,7,0.054054054,1.297297297,0.351351351,0.702702703,325,20,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,56,Mirror reversed,O76,LVF,1. left,1247,5,2,0.621621622,0.324324324,3,10,0.216216216,0.972972973,1.459459459,0.189189189,-292,16,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,56,Mirror reversed,O76,LVF,2. center,1789,4,4,0.621621622,0.72972973,2,7,0.216216216,0.972972973,0.675675676,0.405405405,35,24,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,56,Mirror reversed,O76,LVF,3. right,1423,2,2,0.216216216,0.594594595,1,6,0.216216216,0.972972973,0.540540541,0.513513514,317,24,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,57,Mirror reversed,O67,LVF,1. left,549,2,1,1,0.675675676,4,5,0.27027027,1.108108108,1.054054054,0.405405405,-284,27,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,57,Mirror reversed,O67,LVF,2. center,1573,3,3,0.432432432,1,3,6,0.27027027,1.108108108,0.621621622,0.945945946,14,35,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,57,Mirror reversed,O67,LVF,3. right,1664,3,2,-0.027027027,0.675675676,1,7,0.27027027,1.108108108,0.810810811,0.378378378,328,27,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,58,Mirror reversed,O84,RVF,1. left,1680,5,3,0.918918919,0.567567568,3,12,0.081081081,1.054054054,0.837837838,0.594594595,-275,18,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,58,Mirror reversed,O84,RVF,2. center,2197,5,5,0.27027027,0.864864865,2,10,0.081081081,1.054054054,0.135135135,0.756756757,15,26,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,58,Mirror reversed,O84,RVF,3. right,2131,3,3,0.513513514,0.783783784,1,11,0.081081081,1.054054054,0.621621622,0.72972973,330,30,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,59,Intact,O22,LVF,1. left,915,4,2,0.702702703,0.405405405,4,10,0.324324324,1.162162162,0.864864865,0.432432432,-308,15,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,59,Intact,O22,LVF,2. center,2164,5,5,0.540540541,0.864864865,3,13,0.324324324,1.162162162,0.486486486,0.837837838,15,32,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,59,Intact,O22,LVF,3. right,1398,4,3,0.459459459,0.594594595,1,12,0.324324324,1.162162162,-0.081081081,1.081081081,314,17,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,60,Mirror reversed,O38,RVF,1. left,965,4,2,0.702702703,0.864864865,3,9,0.378378378,1.243243243,0.72972973,0.837837838,-298,37,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,60,Mirror reversed,O38,RVF,2. center,1414,4,4,0.405405405,1.243243243,2,6,0.378378378,1.243243243,0.324324324,1.513513514,12,50,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,60,Mirror reversed,O38,RVF,3. right,1307,2,2,0.567567568,0.972972973,1,5,0.378378378,1.243243243,0.459459459,1.162162162,347,24,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,61,Intact,O22,RVF,1. left,1489,5,2,0.459459459,0.594594595,3,10,0.216216216,1.297297297,0.756756757,0.945945946,-294,24,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,61,Intact,O22,RVF,2. center,1772,5,5,0.405405405,1.108108108,2,11,0.216216216,1.297297297,0.297297297,1.27027027,19,46,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,61,Intact,O22,RVF,3. right,1690,2,2,0.216216216,0.702702703,1,6,0.216216216,1.297297297,0.135135135,1.081081081,329,19,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,62,Intact,O8,LVF,1. left,1573,2,2,0.72972973,0.675675676,3,6,0.135135135,1.405405405,0.621621622,0.702702703,-287,24,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,62,Intact,O8,LVF,2. center,1614,5,4,0.405405405,1.162162162,2,8,0.135135135,1.405405405,0.297297297,1.540540541,24,9,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,62,Intact,O8,LVF,3. right,1140,2,2,0,0.837837838,1,4,0.135135135,1.405405405,0.054054054,1.162162162,317,19,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,63,Intact,O76,RVF,1. left,2214,4,2,0.783783784,0.594594595,4,10,0.324324324,1.27027027,0.297297297,0.594594595,-287,25,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,63,Intact,O76,RVF,2. center,2088,6,5,0.351351351,0.972972973,2,12,0.324324324,1.27027027,0.405405405,-0.135135135,23,34,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,63,Intact,O76,RVF,3. right,2197,3,3,0.108108108,0.783783784,1,11,0.324324324,1.27027027,0.054054054,0.864864865,306,32,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,64,Intact,O83,RVF,1. left,449,1,1,0.594594595,1,4,4,0.108108108,1.432432432,0.594594595,1,-298,37,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,64,Intact,O83,RVF,2. center,1331,3,3,0.243243243,1.216216216,3,5,0.108108108,1.432432432,0.405405405,1.216216216,2,32,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,64,Intact,O83,RVF,3. right,1765,3,2,0.432432432,1.054054054,1,6,0.108108108,1.432432432,0.378378378,1.135135135,348,32,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,65,Mirror reversed,O66,RVF,1. left,1299,2,2,0.675675676,0.540540541,3,7,0.648648649,0.864864865,0.72972973,0.675675676,-297,16,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,65,Mirror reversed,O66,RVF,2. center,1864,5,4,0.243243243,0.864864865,2,6,0.648648649,0.864864865,0,0.918918919,3,28,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,65,Mirror reversed,O66,RVF,3. right,1406,2,2,0.459459459,0.837837838,1,5,0.648648649,0.864864865,0.405405405,0.864864865,340,30,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,66,Intact,O44,LVF,1. left,1523,3,1,0.378378378,0.405405405,3,5,0.351351351,1.351351351,0.432432432,0.27027027,-307,15,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,66,Intact,O44,LVF,2. center,1747,4,4,0.621621622,1.027027027,2,8,0.351351351,1.351351351,0.945945946,0.837837838,13,25,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,66,Intact,O44,LVF,3. right,1273,2,2,0.351351351,0.945945946,1,7,0.351351351,1.351351351,0.513513514,0.972972973,320,32,3. RR,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,67,Intact,O84,RVF,1. left,599,2,1,0.72972973,0.621621622,4,5,0.135135135,1.081081081,0.864864865,0.891891892,-293,22,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,67,Intact,O84,RVF,2. center,1265,3,3,0.108108108,0.918918919,3,6,0.135135135,1.081081081,-0.351351351,0.783783784,19,32,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,67,Intact,O84,RVF,3. right,865,3,2,0.594594595,0.702702703,1,7,0.135135135,1.081081081,0.108108108,0.72972973,340,22,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,68,Intact,O58,RVF,1. left,857,2,1,0.378378378,0.162162162,4,5,0.054054054,1.162162162,0.405405405,0.351351351,-306,5,3. RR,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,68,Intact,O58,RVF,2. center,1615,4,4,0.297297297,0.702702703,3,8,0.054054054,1.162162162,0.675675676,0.621621622,-36,21,2. target,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,68,Intact,O58,RVF,3. right,1706,3,2,0.486486486,0.567567568,1,7,0.054054054,1.162162162,0.378378378,0.567567568,334,18,1. LL,RVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,69,Mirror reversed,O10,LVF,1. left,583,1,1,0.891891892,0.702702703,3,3,0.648648649,1.081081081,0.891891892,0.702702703,-287,26,1. LL,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j2,69,Mirror reversed,O10,LVF,2. center,1806,3,3,0.513513514,1.081081081,2,4,0.648648649,1.081081081,0.189189189,1.27027027,23,28,2. target,LVF,28.61045967,1. English,#90B9B6,-0.364212007,0
,,,,,,,,,,,,,,,,,,,,,,,,,
